,Sentence,sentiment,Sentiment Score,Subjectivity
1744,"“I understand I was tight last night.” “Weren’t you, though,” Brett said.",0.0,-0.08928571428571429,0.17619047619047618
1745,"“Disgraceful business.” “Look,” said Mike, “when do you go down to Spain?",0.0,-0.15555555555555559,0.2888888888888889
1746,"Would you mind if we came down with you?” “It would be grand.” “You wouldn’t mind, really?",0.0,0.1814814814814815,0.4962962962962963
1747,"I’ve been at Pamplona, you know.",0.0,0.0,0.0
1748,Brett’s mad to go.,-0.4939,-0.625,1.0
1749,"You’re sure we wouldn’t just be a bloody nuisance?” “Don’t talk like a fool.” “I’m a little tight, you know.",0.2263,-0.16651785714285716,0.6436507936507936
1750,I wouldn’t ask you like this if I weren’t.,0.3612,0.0,0.0
1751,"You’re sure you don’t mind?” “Oh, shut up, Michael,” Brett said.",0.3182,0.5,0.8888888888888888
1752,“How can the man say he’d mind now?,0.0,0.0,0.0
1753,"I’ll ask him later.” “But you don’t mind, do you?” “Don’t ask that again unless you want to make me sore.",-0.296,0.0,0.0
1754,"Bill and I go down on the morning of the 25th.” “By the way, where is Bill?” Brett asked.",0.0,-0.15555555555555559,0.2888888888888889
1755,"“He’s out at Chantilly dining with some people.” “He’s a good chap.” “Splendid chap,” said Mike.",0.4404,0.7666666666666666,0.8
1756,"“He is, you know.” “You don’t remember him,” Brett said.",0.0,0.0,0.0
1757,“I do.,0.0,0.0,0.0
1758,Remember him perfectly.,0.6369,1.0,1.0
1759,"Look, Jake, we’ll come down the night of the 25th.",0.0,-0.15555555555555559,0.2888888888888889
1760,"Brett can’t get up in the morning.” “Indeed not!” “If our money comes and you’re sure you don’t mind.” “It will come, all right.",0.3802,0.39285714285714285,0.7123015873015872
1761,"I’ll see to that.” “Tell me what tackle to send for.” “Get two or three rods with reels, and lines, and some flies.” “I won’t fish,” Brett put in.",0.0,0.0,0.0
1762,"“Get two rods, then, and Bill won’t have to buy one.” “Right,” said Mike.",0.0,0.2857142857142857,0.5357142857142857
1763,"“I’ll send a wire to the keeper.” “Won’t it be splendid,” Brett said.",0.0,0.8333333333333334,1.0
1764,“Spain!,0.0,0.0,0.0
1765,We _will_ have fun.” “The 25th.,0.0,0.3,0.2
1766,"When is that?” “Saturday.” “We _will_ have to get ready.” “I say,” said Mike, “I’m going to the barber’s.” “I must bathe,” said Brett.",0.0,0.2,0.5
1767,"“Walk up to the hotel with me, Jake.",0.0,0.0,0.0
1768,"Be a good chap.” “We _have_ got the loveliest hotel,” Mike said.",0.4404,0.7,0.6000000000000001
1769,"“I think it’s a brothel!” “We left our bags here at the Dingo when we got in, and they asked us at this hotel if we wanted a room for the afternoon only.",0.0,0.0,0.5
1770,"Seemed frightfully pleased we were going to stay all night.” “_I_ believe it’s a brothel,” Mike said.",0.0516,0.5,1.0
1771,"“And _I_ should know.” “Oh, shut it and go and get your hair cut.” Mike went out.",0.0,0.0,0.0
1772,Brett and I sat on at the bar.,0.0,0.0,0.0
1773,"“Have another?” “Might.” “I needed that,” Brett said.",0.0,0.0,0.0
1774,We walked up the Rue Delambre.,0.0,0.0,0.0
1775,"“I haven’t seen you since I’ve been back,” Brett said.",0.0,0.0,0.0
1776,"“No.” “How _are_ you, Jake?” “Fine.” Brett looked at me.",0.0,0.4166666666666667,0.5
1777,"“I say,” she said, “is Robert Cohn going on this trip?” “Yes.",0.0,0.0,0.0
1778,"Why?” “Don’t you think it will be a bit rough on him?” “Why should it?” “Who did you think I went down to San Sebastian with?” “Congratulations,” I said.",0.0,-0.1277777777777778,0.34444444444444444
1779,We walked along.,0.0,0.0,0.0
1780,“What did you say that for?” “I don’t know.,0.0,0.0,0.0
1781,What would you like me to say?” We walked along and turned a corner.,0.3612,0.0,0.0
1782,"“He behaved rather well, too.",0.2732,0.0,0.0
1783,"He gets a little dull.” “Does he?” “I rather thought it would be good for him.” “You might take up social service.” “Don’t be nasty.” “I won’t.” “Didn’t you really know?” “No,” I said.",0.504,-0.09097222222222223,0.47777777777777786
1784,"“I guess I didn’t think about it.” “Do you think it will be too rough on him?” “That’s up to him,” I said.",0.0,-0.1,0.4
1785,“Tell him you’re coming.,0.0,0.0,0.0
1786,He can always not come.” “I’ll write him and give him a chance to pull out of it.” I did not see Brett again until the night of the 24th of June.,0.25,0.0,0.0
1787,“Did you hear from Cohn?” “Rather.,0.0,0.0,0.0
1788,He’s keen about it.” “My God!” “I thought it was rather odd myself.” “Says he can’t wait to see me.” “Does he think you’re coming alone?” “No.,0.126,-0.16666666666666666,0.25
1789,I told him we were all coming down together.,0.0,-0.15555555555555559,0.2888888888888889
1790,Michael and all.” “He’s wonderful.” “Isn’t he?” They expected their money the next day.,0.0,0.3,0.4666666666666666
1791,We arranged to meet at Pamplona.,0.0,0.0,0.0
1792,They would go directly to San Sebastian and take the train from there.,0.0,0.1,0.4
1793,We would all meet at the Montoya in Pamplona.,0.0,0.0,0.0
1794,"If they did not turn up on Monday at the latest we would go on ahead up to Burguete in the mountains, to start fishing.",0.0,0.5,0.9
1795,There was a bus to Burguete.,0.0,0.0,0.0
1796,I wrote out an itinerary so they could follow us.,0.0,0.0,0.0
1797,Bill and I took the morning train from the Gare d’Orsay.,0.0,0.0,0.0
1798,"It was a lovely day, not too hot, and the country was beautiful from the start.",0.8271,0.5333333333333333,0.8666666666666667
1799,We went back into the diner and had breakfast.,0.0,0.0,0.0
1800,Leaving the dining-car I asked the conductor for tickets for the first service.,0.0,0.25,0.3333333333333333
1801,"“Nothing until the fifth.” “What’s this?” There were never more than two servings of lunch on that train, and always plenty of places for both of them.",0.0,-0.25,0.5
1802,"“They’re all reserved,” the dining-car conductor said.",0.0,0.0,0.0
1803,"“There will be a fifth service at three-thirty.” “This is serious,” I said to Bill.",0.0,-0.3333333333333333,0.6666666666666666
1804,"“Give him ten francs.” “Here,” I said.",0.0,0.0,0.0
1805,“We want to eat in the first service.” The conductor put the ten francs in his pocket.,0.0772,0.125,0.16666666666666666
1806,"“Thank you,” he said.",0.0,0.0,0.0
1807,“I would advise you gentlemen to get some sandwiches.,0.0,0.0,0.0
1808,"All the places for the first four services were reserved at the office of the company.” “You’ll go a long way, brother,” Bill said to him in English.",0.0,0.06666666666666667,0.24444444444444446
1809,“I suppose if I’d given you five francs you would have advised us to jump off the train.” “_Comment?_” “Go to hell!” said Bill.,0.0,0.0,0.0
1810,“Get the sandwiches made and a bottle of wine.,0.0,0.0,0.0
1811,"You tell him, Jake.” “And send it up to the next car.” I described where we were.",0.0,0.0,0.0
1812,In our compartment were a man and his wife and their young son.,0.0,0.1,0.4
1813,"“I suppose you’re Americans, aren’t you?” the man asked.",0.0,0.0,0.0
1814,"“Having a good trip?” “Wonderful,” said Bill.",0.4404,0.85,0.8
1815,“That’s what you want to do.,0.0772,0.0,0.0
1816,Travel while you’re young.,0.0,0.1,0.4
1817,"Mother and I always wanted to get over, but we had to wait a while.” “You could have come over ten years ago, if you’d wanted to,” the wife said.",0.0,0.0,0.0
1818,"“What you always said was: ‘See America first!’ I will say we’ve seen a good deal, take it one way and another.” “Say, there’s plenty of Americans on this train,” the husband said.",0.4926,0.50625,0.4666666666666667
1819,"“They’ve got seven cars of them from Dayton, Ohio.",0.0,0.0,0.0
1820,"They’ve been on a pilgrimage to Rome, and now they’re going down to Biarritz and Lourdes.” “So, that’s what they are.",0.0,-0.15555555555555559,0.2888888888888889
1821,Pilgrims.,0.0,0.0,0.0
1822,"Goddam Puritans,” Bill said.",-0.5423,0.0,0.0
1823,"“What part of the States you boys from?” “Kansas City,” I said.",0.0,0.0,0.0
1824,“He’s from Chicago.” “You both going to Biarritz?” “No.,0.0,0.0,0.0
1825,"We’re going fishing in Spain.” “Well, I never cared for it, myself.",-0.3252,0.0,0.0
1826,"There’s plenty that do out where I come from, though.",0.0,0.0,0.0
1827,We got some of the best fishing in the State of Montana.,0.6369,1.0,0.3
1828,"I’ve been out with the boys, but I never cared for it any.” “Mighty little fishing you did on them trips,” his wife said.",-0.4585,0.10625000000000001,0.7
1829,He winked at us.,0.0,0.0,0.0
1830,“You know how the ladies are.,0.0,0.0,0.0
1831,"If there’s a jug goes along, or a case of beer, they think it’s hell and damnation.” “That’s the way men are,” his wife said to us.",-0.6808,0.0,0.0
1832,She smoothed her comfortable lap.,0.5106,0.4,0.8
1833,"“I voted against prohibition to please him, and because I like a little beer in the house, and then he talks that way.",0.5859,-0.1875,0.5
1834,"It’s a wonder they ever find any one to marry them.” “Say,” said Bill, “do you know that gang of Pilgrim Fathers have cornered the dining-car until half past three this afternoon?” “How do you mean?",-0.3527,-0.24305555555555555,0.3680555555555555
1835,"They can’t do a thing like that.” “You try and get seats.” “Well, mother, it looks as though we better go back and get another breakfast.” She stood up and straightened her dress.",0.6597,0.25,0.25
1836,“Will you boys keep an eye on our things?,0.0,0.0,0.0
1837,"Come on, Hubert.” They all three went up to the wagon restaurant.",0.0,0.0,0.0
1838,"A little while after they were gone a steward went through announcing the first service, and pilgrims, with their priests, commenced filing down the corridor.",0.0,-0.03101851851851853,0.37407407407407406
1839,Our friend and his family did not come back.,0.4939,0.0,0.0
1840,"A waiter passed in the corridor with our sandwiches and the bottle of Chablis, and we called him in.",0.0,0.0,0.0
1841,"“You’re going to work to-day,” I said.",0.0,0.0,0.0
1842,He nodded his head.,0.0,0.0,0.0
1843,"“They start now, at ten-thirty.” “When do we eat?” “Huh!",0.0,0.0,0.0
1844,"When do I eat?” He left two glasses for the bottle, and we paid him for the sandwiches and tipped him.",0.0,0.0,0.0
1845,"“I’ll get the plates,” he said, “or bring them with you.” We ate the sandwiches and drank the Chablis and watched the country out of the window.",0.0,0.0,0.0
1846,The grain was just beginning to ripen and the fields were full of poppies.,0.0,0.35,0.55
1847,"The pastureland was green, and there were fine trees, and sometimes big rivers and chateaux off in the trees.",0.2023,0.07222222222222223,0.3
1848,"At Tours we got off and bought another bottle of wine, and when we got back in the compartment the gentleman from Montana and his wife and his son, Hubert, were sitting comfortably.",0.4215,0.2,0.4
1849,“Is there good swimming in Biarritz?” asked Hubert.,0.4404,0.7,0.6000000000000001
1850,"“That boy’s just crazy till he can get in the water,” his mother said.",-0.34,-0.6,0.9
1851,"“It’s pretty hard on youngsters travelling.” “There’s good swimming,” I said.",0.6908,0.21944444444444441,0.7138888888888889
1852,“But it’s dangerous when it’s rough.” “Did you get a meal?” Bill asked.,-0.4767,-0.35,0.65
1853,“We sure did.,0.3182,0.5,0.8888888888888888
1854,"We set right there when they started to come in, and they must have just thought we were in the party.",0.4019,0.2857142857142857,0.5357142857142857
1855,"One of the waiters said something to us in French, and then they just sent three of them back.” “They thought we were snappers, all right,” the man said.",0.0,0.09523809523809523,0.17857142857142858
1856,“It certainly shows you the power of the Catholic Church.,0.34,0.10714285714285714,0.3357142857142857
1857,It’s a pity you boys ain’t Catholics.,-0.296,-0.1,0.2
1858,"You could get a meal, then, all right.” “I am,” I said.",0.0,0.2857142857142857,0.5357142857142857
1859,“That’s what makes me so sore.” Finally at a quarter past four we had lunch.,0.0,-0.125,0.625
1860,Bill had been rather difficult at the last.,-0.3612,-0.25,0.5333333333333333
1861,He buttonholed a priest who was coming back with one of the returning streams of pilgrims.,0.0,0.0,0.0
1862,"“When do us Protestants get a chance to eat, father?” “I don’t know anything about it.",0.25,0.0,0.0
1863,"Haven’t you got tickets?” “It’s enough to make a man join the Klan,” Bill said.",0.296,0.0,0.5
1864,The priest looked back at him.,0.0,0.0,0.0
1865,Inside the dining-car the waiters served the fifth successive table d’hôte meal.,0.2732,0.0,0.0
1866,The waiter who served us was soaked through.,0.0,0.0,0.0
1867,His white jacket was purple under the arms.,0.0,0.0,0.0
1868,“He must drink a lot of wine.” “Or wear purple undershirts.” “Let’s ask him.” “No.,0.0,0.0,0.0
1869,He’s too tired.” The train stopped for half an hour at Bordeaux and we went out through the station for a little walk.,-0.2263,-0.2513888888888889,0.45555555555555555
1870,There was not time to get in to the town.,0.0,0.0,0.0
1871,Afterward we passed through the Landes and watched the sun set.,0.0,0.0,0.0
1872,"There were wide fire-gaps cut through the pines, and you could look up them like avenues and see wooded hills way off.",0.1027,-0.1,0.4
1873,About seven-thirty we had dinner and watched the country through the open window in the diner.,0.0,0.0,0.5
1874,It was all sandy pine country full of heather.,0.0,0.35,0.55
1875,"There were little clearings with houses in them, and once in a while we passed a sawmill.",0.0,-0.1875,0.5
1876,"It got dark and we could feel the country hot and sandy and dark outside of the window, and about nine o’clock we got into Bayonne.",0.0,-0.012499999999999997,0.425
1877,The man and his wife and Hubert all shook hands with us.,-0.1027,0.0,0.0
1878,They were going on to LaNegresse to change for Biarritz.,0.0,0.0,0.0
1879,"“Well, I hope you have lots of luck,” he said.",0.4404,0.0,0.0
1880,"“Be careful about those bull-fights.” “Maybe we’ll see you at Biarritz,” Hubert said.",0.1531,-0.1,1.0
1881,We got off with our bags and rod-cases and passed through the dark station and out to the lights and the line of cabs and hotel buses.,0.0,-0.15,0.4
1882,"There, standing with the hotel runners, was Robert Cohn.",0.0,0.0,0.0
1883,He did not see us at first.,0.0,0.25,0.3333333333333333
1884,Then he started forward.,0.0,0.0,0.0
1885,"“Hello, Jake.",0.0,0.0,0.0
1886,"Have a good trip?” “Fine,” I said.",0.4404,0.5583333333333333,0.55
1887,"“This is Bill Gorton.” “How are you?” “Come on,” said Robert.",0.0,0.0,0.0
1888,“I’ve got a cab.” He was a little near-sighted.,0.0,-0.1875,0.5
1889,I had never noticed it before.,0.0,0.0,0.0
1890,"He was looking at Bill, trying to make him out.",0.0,0.0,0.0
1891,"He was shy, too.",-0.25,-0.5,0.5
1892,“We’ll go up to my hotel.,0.0,0.0,0.0
1893,It’s all right.,0.0,0.2857142857142857,0.5357142857142857
1894,"It’s quite nice.” We got into the cab, and the cabman put the bags up on the seat beside him and climbed up and cracked his whip, and we drove over the dark bridge and into the town.",0.0,0.22499999999999998,0.7
1895,"“I’m awfully glad to meet you,” Robert said to Bill.",0.5095,0.5,1.0
1896,“I’ve heard so much about you from Jake and I’ve read your books.,0.0,0.2,0.2
1897,"Did you get my line, Jake?” The cab stopped in front of the hotel and we all got out and went in.",-0.2263,0.0,0.0
